id:ID(Comment)|creationDate:LONG|locationIP:STRING|browserUsed:STRING|content:STRING|length:INT
893353241277|20120429001811023|31.7.139.198|Chrome|About Enrique Iglesias,  records worldwide, making him oAbout Donovan, anadian sprinter, who once held About Finland, Kuopio. |126
893353241278|20120428125703732|81.89.22.132|Chrome|fine|4
893353241279|20120428040111400|202.0.110.39|Chrome|duh|3
893353241280|20120428230650059|118.107.128.185|Chrome|thanks|6
893353241281|20120429002037607|202.166.216.14|Firefox|thanks|6
893353241282|20120429002017320|49.236.40.147|Chrome|great|5
893353241283|20120428231318571|61.1.133.214|Internet Explorer|About Punk Goes Pop 3, nth compilation albumAbout Vincent Price, own for his distin|83
687194811077|20110923102928403|41.138.47.146|Chrome|great|5
687194811078|20110922192400748|202.0.110.39|Chrome|About Che Guevara,  as ministeAbout Yoko Ono, anthropic cAbout Uruguay, ern|75
687194811079|20110923005556486|31.22.15.155|Safari|About Charlie Chaplin, to whom he dediAbout Jimmy Page, rists and songwAbo|74
687194811080|20110922182736882|190.96.189.165|Chrome|About Yoko Ono, and filmmakiAbout Secret, Profane & Sugarcane, ere it spentAbout |81
687194811081|20110922183704931|95.141.140.193|Firefox|About Yoko Ono, on. OnoAbout Mikhail Gorbachev,  the SoAbout Malaysia, nd th|76
962072718027|20120622131736409|14.141.123.98|Chrome|About Louis IX of France,  Luis PotosíAbout Tiberius, ent, TiberiuAbout Georg|77
962072718028|20120622141844466|202.55.130.3|Firefox|ok|2
962072718029|20120622132042067|14.141.123.98|Chrome|no way!|7
962072718030|20120623095820444|192.223.104.110|Firefox|great|5
962072718031|20120622135311532|95.141.140.193|Firefox|yes|3
962072718032|20120621224813445|200.8.7.166|Firefox|right|5
962072718033|20120622042738805|41.223.30.37|Internet Explorer|ok|2
962072718034|20120623123508369|81.89.22.132|Chrome|About Louis IX of France, ed king of FAbout Tiberius, tia, Raetia,About George Bernard Sh|89
962072718035|20120622162636929|190.97.79.245|Firefox|duh|3
962072718036|20120624085703728|62.42.69.210|Chrome|right|5
962072718037|20120621204929596|81.89.22.132|Chrome|yes|3
962072718038|20120623081542933|180.149.209.203|Chrome|About Louis IX of France, Potosí, inAbout Raphael, h America;About George Bernard Sha|85
893353241304|20120429040423797|93.190.10.197|Internet Explorer|yes|3
893353241305|20120429082953747|101.217.54.19|Internet Explorer|About Beck, II of EnglandAbout Belgian Congo, Republic of tAbout Mercury Fal|76
893353241306|20120429090553316|42.190.7.50|Firefox|thx|3
893353241307|20120428153603470|42.190.7.50|Firefox|About Enrique Iglesias, e songs onAbout Bolivia,  west. PriAbout The Sound of|77
893353241308|20120428210620255|14.141.209.244|Internet Explorer|no|2
893353241309|20120430042750575|14.141.209.244|Internet Explorer|no way!|7
893353241310|20120428151919167|81.89.22.132|Chrome|right|5
893353241311|20120429143759314|49.213.50.238|Firefox|About Douglas MacArthur,  In March 1942, MacArthur, his About Belgian Congo, II’s formal relinquishment of hAbout Eye of the Tiger, ir third album Eye of |154
893353241312|20120428153746950|42.190.7.50|Firefox|roflol|6
893353241314|20120428225031567|212.76.16.81|Firefox|good|4
893353241315|20120428162029503|41.222.21.97|Firefox|About Enrique Iglesias, nd Interscope to releAbout Martin Van Buren,  and called M|82
893353241316|20120428170841339|41.223.30.37|Internet Explorer|fine|4
893353241318|20120428213259482|31.184.226.88|Chrome|I see|5
893353241319|20120428212033097|46.182.42.93|Chrome|About Enrique Iglesias, onal actor, popular in both tAbout Dark Side of the Spoon, r|84
893353241320|20120429184429492|200.8.7.166|Firefox|About Henry Fonda, his mark early as a About Sweet Disposition, isposition is |78
893353241321|20120429215002189|31.210.17.48|Chrome|maybe|5
893353241322|20120428232135200|61.17.197.42|Safari|no way!|7
893353241323|20120429185604738|195.94.29.22|Internet Explorer|good|4
893353241324|20120428225627903|175.111.181.120|Firefox|LOL|3
893353241325|20120429005305390|81.17.167.143|Internet Explorer|About Enrique Iglesias, riter and occasional actor,About Charles III of Spain, |79
893353241326|20120428225328326|14.141.209.244|Internet Explorer|roflol|6
893353241327|20120429045727934|109.200.162.181|Internet Explorer|About Enrique Iglesias,  and The King of DancAbout Finland, t. Finland fought Wor|81
893353241328|20120429034344281|84.247.92.1|Firefox|good|4
893353241329|20120429044817343|21.125.222.55|Firefox|thanks|6
893353241330|20120429152542466|41.153.161.111|Internet Explorer|no way!|7
893353241331|20120429054514412|180.149.209.203|Chrome|About William Penn, sh admiral and politician wAbout Ecuador, r being an outsta|79
893353241333|20120429150735632|200.4.252.31|Firefox|thanks|6
893353241334|20120429143249270|175.111.181.120|Firefox|I see|5
893353241335|20120429143428402|202.55.130.3|Firefox|About Enrique Iglesias, one of the bAbout Duke Ellington, Ellington (AAbout The |80
893353241336|20120430014422724|60.243.65.221|Firefox|maybe|5
893353241337|20120429223043559|27.116.34.188|Internet Explorer|I see|5
893353241338|20120429171021076|31.7.139.198|Chrome|I see|5
893353241339|20120429143420729|186.205.97.170|Firefox|cool|4
893353241340|20120430131407277|31.7.139.198|Chrome|no|2
893353241341|20120429174643163|31.28.50.190|Firefox|no|2
893353241342|20120429200120134|59.164.26.244|Internet Explorer|no|2
893353241343|20120430073035630|195.47.255.185|Firefox|About Celine Dion,  the best-sellAbout Enrique Iglesias, ic. Iglesias hAbout The |81
893353241344|20120429145121354|180.149.209.203|Chrome|About Mick Jagger, ure figure. In About Duke Ellington, ompositions. InAbout Plácido |85
893353241345|20120429154057697|41.138.47.146|Chrome|About Wright brothers, s surfaces. They About The Loving Kind, emporary ChristiaAbo|83
893353241346|20120429160127518|94.247.130.69|Safari|About Wright brothers, ntrol that mAbout Nelson Mandela,  A number ofAbout Ch|77
893353241347|20120430142601856|81.17.167.143|Internet Explorer|ok|2
893353241348|20120429175753996|46.182.42.93|Chrome|LOL|3
893353241349|20120429202255937|81.17.167.143|Internet Explorer|About James Joyce, sses (1922)About Wright brothers, s inventorsAbout Gene Autry,  |83
893353241350|20120430003502722|200.4.252.31|Firefox|duh|3
893353241351|20120430093521903|27.54.181.122|Firefox|LOL|3
893353241352|20120501062316625|14.141.209.244|Internet Explorer|LOL|3
893353241354|20120428063703874|27.34.241.49|Chrome|I see|5
893353241355|20120428155837417|123.108.119.142|Firefox|I see|5
893353241356|20120428072512516|27.54.181.122|Firefox|duh|3
893353241357|20120429044528289|200.4.252.31|Firefox|no|2
893353241358|20120428060348910|202.55.130.3|Firefox|great|5
893353241359|20120428084310810|103.3.44.119|Chrome|About Pope Pius XI, ed with automAbout John Locke, ork of later About Purple Haze,  the |88
893353241360|20120428160249487|91.216.189.44|Chrome|no|2
893353241361|20120428061712681|93.190.10.197|Internet Explorer|no way!|7
893353241362|20120428124042574|31.184.226.88|Chrome|roflol|6
893353241363|20120428122305315|186.205.97.170|Firefox|no way!|7
893353241364|20120428084413021|202.166.216.14|Firefox|About John Locke, ank slate or tabula rasa. CAbout Louis Armstrong, or was secondary to his musAbout Everybody Hurts, . , originally released on About Organisa|159
893353241365|20120429061038166|41.223.30.37|Internet Explorer|About Pope Pius XI, ng lenient About Barbra Streisand, 's (RIAA) TAbout Nazi Germany, s|87
893353241366|20120429074019923|1.23.139.47|Firefox|yes|3
893353241367|20120428153037058|94.247.130.69|Safari|yes|3
893353241368|20120428055118329|46.182.42.93|Chrome|thanks|6
893353241369|20120428085459653|118.107.128.185|Chrome|About Nicolas Sarkozy, Minister oAbout Plato, ophisticatAbout Pope Pius XI, l SecretarAbo|89
893353241370|20120428055038013|103.3.44.119|Chrome|yes|3
893353241371|20120428092520112|101.217.54.19|Internet Explorer|About Enrique Iglesias, ime. He haAbout Freddie Mercury, tinues to About Everybody Hurts|88
893353241372|20120429082221396|59.164.26.244|Internet Explorer|duh|3
893353241373|20120429012840382|94.126.172.0|Firefox|fine|4
687194811167|20110923010328961|111.221.42.44|Chrome|maybe|5
687194811168|20110922192513732|109.200.162.181|Internet Explorer|About Yoko Ono, o the artsAbout Zen Arcade, ven alternAbout Taxman,  Harol|74
687194811169|20110923184050457|195.47.255.185|Firefox|ok|2
687194811170|20110923041756369|61.17.197.42|Safari|yes|3
687194811171|20110923174500374|186.205.97.170|Firefox|roflol|6
687194811172|20110923134733428|46.231.36.3|Firefox|ok|2
687194811173|20110922214326493|81.17.167.143|Internet Explorer|About Yoko Ono, nd AIDS outAbout Robert F. Kennedy, known as thAbout Isaac Hayes, for |86
687194811174|20110922214557713|190.96.189.165|Chrome|LOL|3
687194811175|20110923011726581|49.156.56.86|Safari|About Yoko Ono, ell as her marriAbout Robert De Niro, r of actor RoberAbout Robin Williams, Actor for his peAbout No Limit Top Dogg, nt|135
687194811176|20110922195106713|46.182.42.93|Chrome|About Yoko Ono, music whAbout Zen Arcade, Arcade hAbout Taxman, bour govAbout|77
687194811177|20110923110533883|41.209.189.107|Firefox|thx|3
687194811178|20110922225533205|27.50.158.196|Firefox|About Robert F. Kennedy, imes spelled TAbout Taxman, ed as the openAbout Tom Petty, f which remainAbout Ringo Starr, s Me By and O|130
687194811179|20110923012742507|27.34.241.49|Chrome|About Robin Williams, . He has aAbout The Unforgettable Fire,  hit at thAbout John |83
687194811180|20110923194953101|27.98.219.38|Internet Explorer|no|2
687194811181|20110922205848649|84.247.92.1|Firefox|I see|5
687194811182|20110923180854861|118.107.128.185|Chrome|About Martin Luther King, Jr.,  where King About Dean Martin, actor, televAbo|77
687194811183|20110923052825701|195.94.29.22|Internet Explorer|fine|4
687194811185|20110924141658757|41.209.189.107|Firefox|great|5
687194811186|20110925080212761|14.141.209.244|Internet Explorer|thx|3
687194811187|20110924150830842|31.210.17.48|Chrome|I see|5
687194811188|20110924141900561|212.76.16.81|Firefox|About Yoko Ono, her marriage to John LAbout Henry VIII of England, asteries, and esta|85
687194811189|20110925092145456|213.55.72.184|Chrome|no|2
687194811190|20110924214922167|192.223.104.110|Firefox|great|5
687194811191|20110925072657181|31.210.17.48|Chrome|cool|4
687194811192|20110924153206363|112.78.102.248|Chrome|maybe|5
687194811193|20110925005343161|31.210.17.48|Chrome|thanks|6
687194811194|20110924141726035|109.200.162.181|Firefox|maybe|5
687194811196|20110923201211123|31.129.37.0|Chrome|About Yoko Ono, brought feminiAbout The Defamation of Strickland Banks, r's sin|79
687194811197|20110923202247521|59.164.26.244|Firefox|right|5
687194811198|20110923094803116|31.129.37.0|Chrome|good|4
687194811199|20110924090737064|101.217.54.19|Internet Explorer|good|4
687194811200|20110924005458949|14.141.209.244|Internet Explorer|About Yoko Ono, sic which prefAbout John Gielgud, actor, directoAbout Mark Twain, r|83
687194811201|20110923222453224|49.156.56.86|Safari|I see|5
687194811202|20110923091848117|212.76.16.81|Firefox|good|4
687194811203|20110923202652910|49.156.56.86|Safari|no|2
687194811204|20110924064829149|31.184.226.88|Chrome|right|5
687194811205|20110923122706596|195.94.29.22|Internet Explorer|cool|4
687194811206|20110923215138077|195.94.29.22|Internet Explorer|About Yoko Ono, oko Ono is a JapanAbout Jagged Little Pill,  topping the chartAbout Cha|87
687194811207|20110923231531302|41.153.161.111|Internet Explorer|no|2
687194811208|20110923093306286|27.98.219.38|Internet Explorer|yes|3
687194811209|20110923141004459|41.153.161.111|Internet Explorer|About Lewis Carroll, lications program. The archive contains materials tAbout Belize, sing many cultures and languages and it is the onlyAbout Str8 off |152
687194811210|20110924055415607|84.247.92.1|Firefox|great|5
687194811211|20110924010602388|213.55.72.184|Chrome|thanks|6
687194811212|20110924050245277|61.17.182.142|Firefox|cool|4
687194811213|20110923100841770|101.217.54.19|Internet Explorer|LOL|3
687194811214|20110923131348795|27.98.219.38|Internet Explorer|About Brian Eno, related to recordingsAbout In My Place, , chiming guitars andAbout|83
962072718160|20120622103337329|88.203.97.203|Firefox|About Dusty Springfield, artists of all time. Born in West London toAbout Ukraine, der a leasing agreement. Ukraine is a repubAbout Fat Lip, Sum 41. It was released in A|169
962072718161|20120622175806555|49.156.56.86|Safari|fine|4
962072718162|20120622033447161|91.216.189.44|Chrome|ok|2
962072718163|20120622021623072|195.94.29.22|Internet Explorer|fine|4
962072718164|20120622135018813|93.190.10.197|Internet Explorer|About Dusty Springfield, ove Me (1966), and Son of a About Chef Aid: The South Park|83
962072718165|20120622155733537|46.17.60.187|Firefox|I see|5
962072718166|20120622205839412|59.164.26.244|Internet Explorer|fine|4
962072718167|20120623043751501|111.221.42.44|Chrome|About Fat Lip, o Filler. It is the band's mAbout Marshall Islands, ld War II, the |82
962072718168|20120623092705492|46.129.206.216|Chrome|yes|3
962072718169|20120622163836878|46.21.128.31|Internet Explorer|About Hard to Beat,  June 2005. It was with this song that HardAbout Republic of the|84
962072718170|20120622021429083|202.55.130.3|Firefox|no|2
962072718171|20120622154822716|42.190.7.50|Firefox|maybe|5
962072718172|20120623211843529|192.223.104.110|Firefox|roflol|6
962072718173|20120622040851257|27.50.158.196|Firefox|ok|2
893353241439|20120427073820586|27.98.219.38|Internet Explorer|About Something, embers include songwriter, vocalist andAbout Abkhazia, ized |77
893353241440|20120427111535517|94.247.130.69|Safari|roflol|6
893353241441|20120427034106949|49.213.50.238|Firefox|maybe|5
893353241442|20120427075327634|186.205.97.170|Firefox|I see|5
893353241443|20120427011057022|41.222.21.97|Firefox|thanks|6
893353241444|20120427042311984|190.96.189.165|Chrome|About Jesus of Suburbia, as released as the fifth and fiAbout LoveStoned, ting with the in|90
893353241445|20120427042321989|49.236.40.147|Chrome|About Perry Como,  his next show, aAbout Jesus of Suburbia, heir 21st CenturyAbo|80
893353241446|20120427083613279|85.154.8.110|Internet Explorer|LOL|3
893353241447|20120427192159023|27.116.34.188|Internet Explorer|thx|3
893353241448|20120427042753885|31.28.50.190|Firefox|fine|4
893353241449|20120427080542292|202.0.110.39|Chrome|maybe|5
893353241450|20120427164355521|101.217.54.19|Internet Explorer|About Abkhazia, ic and educational organization, was foAbout Malta, d in the|76
893353241451|20120427020652249|24.52.142.33|Internet Explorer|fine|4
893353241452|20120427123946431|202.55.130.3|Firefox|About Bob Dylan, d by Columbia's legendary taAbout Spending My Time, bum Joyride. It peaked at #3About Waitin|109
893353241453|20120427045000560|111.88.174.205|Chrome|About Perry Como, y factors inAbout Costa Rica, stitutionallAbout Jesus of Suburb|81
687194811247|20110923193843517|212.76.16.81|Firefox|LOL|3
687194811248|20110923143726255|61.17.197.42|Safari|About Yoko Ono, ibutions to the arts, pAbout Warren G. Harding, mestically, Harding sigAb|89
687194811249|20110923115517975|112.78.102.248|Chrome|no way!|7
687194811250|20110924022210091|200.8.7.166|Firefox|no|2
