:START_ID(Forum)|:END_ID(Person)
755914246496|13194139534219
755914246496|17592186045364
755914246496|19791209301511
755914246496|28587302322210
755914246496|28587302322767
755914246496|28587302323340
755914246496|28587302323389
755914246496|30786325578070
755914246496|30786325578726
755914246496|37383395344525
687194769761|2199023256031
687194769761|2199023257197
687194769761|4398046512585
687194769761|6597069766793
687194769761|6597069768167
687194769761|10995116278262
687194769761|13194139533966
687194769761|13194139534219
687194769761|15393162789687
687194769761|17592186045364
687194769761|19791209301511
687194769761|26388279067108
687194769761|28587302322210
687194769761|28587302322534
687194769761|28587302322767
687194769761|30786325578070
687194769761|30786325578726
687194769761|32985348833673
687194769761|37383395344525
893353199970|910
893353199970|1681
893353199970|2199023256031
893353199970|2199023257197
893353199970|4398046512585
893353199970|6597069768167
893353199970|13194139533966
893353199970|13194139534219
893353199970|15393162789687
893353199970|17592186045364
893353199970|19791209301511
893353199970|28587302322210
893353199970|28587302322307
893353199970|28587302322534
893353199970|28587302323340
893353199970|28587302323389
893353199970|32985348833673
893353199970|37383395344525
824633723235|1681
824633723235|2199023256031
824633723235|6597069768167
824633723235|13194139533966
824633723235|13194139534219
824633723235|15393162789687
824633723235|17592186045364
824633723235|19791209301511
824633723235|26388279067108
824633723235|28587302322210
824633723235|28587302323389
824633723235|30786325578726
824633723235|37383395344525
755914246500|910
755914246500|1681
755914246500|2199023257197
755914246500|4398046512585
755914246500|6597069766793
755914246500|10995116278262
755914246500|13194139533966
755914246500|13194139534219
755914246500|15393162789687
755914246500|19791209301511
755914246500|26388279067108
755914246500|28587302322307
755914246500|28587302322534
755914246500|28587302322767
755914246500|28587302323389
755914246500|30786325578070
755914246500|30786325578726
755914246500|32985348833673
755914246500|37383395344525
962072676709|1681
962072676709|4398046512585
962072676709|6597069766793
962072676709|13194139533966
962072676709|15393162789687
962072676709|17592186045364
962072676709|28587302322210
962072676709|28587302322307
962072676709|28587302322534
962072676709|28587302322767
962072676709|28587302323389
1168231106918|910
1168231106918|4398046512585
1168231106918|6597069768167
1168231106918|10995116278262
1168231106918|13194139533966
1168231106918|15393162789687
1168231106918|19791209301511
1168231106918|28587302322307
1168231106918|28587302322534
1168231106918|28587302322767
1168231106918|28587302323340
1168231106918|28587302323389
1168231106918|30786325578070
1168231106918|32985348833673
1168231106918|37383395344525
962072676711|910
962072676711|1681
962072676711|2199023257197
962072676711|4398046512585
962072676711|13194139533966
962072676711|15393162789687
962072676711|28587302323340
962072676711|28587302323389
962072676711|30786325578070
962072676711|30786325578726
962072676711|32985348833673
962072676711|37383395344525
343597386088|910
343597386088|1681
343597386088|2199023256031
343597386088|2199023257197
343597386088|4398046512585
343597386088|6597069766793
343597386088|6597069768167
343597386088|10995116278262
343597386088|13194139534219
343597386088|15393162789687
343597386088|17592186045364
343597386088|19791209301511
343597386088|26388279067108
343597386088|28587302322210
343597386088|28587302322534
343597386088|28587302322767
343597386088|28587302323340
343597386088|28587302323389
343597386088|30786325578726
343597386088|37383395344525
481036339561|910
481036339561|1681
481036339561|2199023256031
481036339561|2199023257197
481036339561|4398046512585
481036339561|6597069766793
481036339561|13194139533966
481036339561|15393162789687
481036339561|17592186045364
481036339561|28587302322307
481036339561|28587302322767
481036339561|28587302323340
481036339561|28587302323389
481036339561|30786325578070
481036339561|30786325578726
481036339561|32985348833673
412316862826|910
412316862826|1681
412316862826|2199023257197
412316862826|4398046512585
412316862826|6597069768167
412316862826|13194139534219
412316862826|15393162789687
412316862826|17592186045364
412316862826|26388279067108
412316862826|28587302322307
412316862826|28587302323340
412316862826|30786325578070
412316862826|30786325578726
412316862826|37383395344525
687194769771|1681
687194769771|2199023256031
687194769771|2199023257197
687194769771|4398046512585
687194769771|6597069766793
687194769771|6597069768167
687194769771|10995116278262
687194769771|13194139533966
687194769771|13194139534219
687194769771|15393162789687
687194769771|17592186045364
687194769771|26388279067108
687194769771|28587302322210
687194769771|28587302322307
687194769771|28587302322534
687194769771|28587302323340
687194769771|28587302323389
687194769771|30786325578070
687194769771|32985348833673
687194769771|37383395344525
1168231106924|910
1168231106924|2199023256031
1168231106924|2199023257197
1168231106924|4398046512585
1168231106924|6597069766793
1168231106924|6597069768167
1168231106924|13194139533966
1168231106924|13194139534219
1168231106924|15393162789687
1168231106924|17592186045364
1168231106924|19791209301511
1168231106924|28587302322767
1168231106924|28587302323340
1168231106924|28587302323389
1168231106924|30786325578070
1168231106924|30786325578726
1168231106924|32985348833673
1168231106924|37383395344525
481036339565|910
481036339565|2199023256031
481036339565|4398046512585
481036339565|6597069768167
481036339565|10995116278262
481036339565|13194139533966
481036339565|19791209301511
481036339565|26388279067108
481036339565|28587302322210
481036339565|28587302322534
481036339565|28587302323389
481036339565|30786325578070
481036339565|30786325578726
481036339565|37383395344525
824633723246|1681
824633723246|2199023257197
824633723246|4398046512585
824633723246|13194139533966
824633723246|13194139534219
824633723246|15393162789687
824633723246|19791209301511
824633723246|28587302322210
824633723246|28587302322307
824633723246|28587302322534
824633723246|28587302322767
824633723246|28587302323389
824633723246|30786325578070
824633723246|30786325578726
824633723246|32985348833673
1099511630191|1681
1099511630191|2199023256031
1099511630191|2199023257197
1099511630191|4398046512585
1099511630191|6597069768167
1099511630191|10995116278262
1099511630191|13194139534219
1099511630191|17592186045364
1099511630191|19791209301511
1099511630191|26388279067108
1099511630191|28587302322210
1099511630191|28587302322307
1099511630191|28587302322534
1099511630191|28587302322767
1099511630191|28587302323340
1099511630191|30786325578070
1099511630191|30786325578726
1099511630191|37383395344525
962072676720|910
962072676720|1681
962072676720|2199023257197
962072676720|4398046512585
962072676720|6597069766793
962072676720|13194139533966
962072676720|13194139534219
962072676720|15393162789687
962072676720|19791209301511
962072676720|26388279067108
962072676720|28587302322210
962072676720|28587302322307
962072676720|28587302322767
962072676720|28587302323340
962072676720|30786325578726
962072676720|32985348833673
962072676720|37383395344525
549755816305|1681
549755816305|2199023256031
549755816305|2199023257197
549755816305|4398046512585
549755816305|6597069766793
549755816305|6597069768167
549755816305|13194139533966
549755816305|13194139534219
549755816305|26388279067108
549755816305|28587302322210
549755816305|28587302322307
549755816305|28587302322534
549755816305|28587302323340
549755816305|28587302323389
549755816305|30786325578070
549755816305|30786325578726
549755816305|32985348833673
549755816305|37383395344525
412316862834|1681
412316862834|2199023256031
412316862834|2199023257197
412316862834|6597069766793
412316862834|6597069768167
412316862834|13194139533966
412316862834|13194139534219
412316862834|15393162789687
412316862834|17592186045364
412316862834|26388279067108
412316862834|28587302322210
412316862834|28587302322307
412316862834|28587302322534
412316862834|28587302322767
412316862834|28587302323389
412316862834|30786325578726
412316862834|32985348833673
412316862834|37383395344525
893353199987|1681
893353199987|2199023257197
893353199987|4398046512585
893353199987|6597069768167
893353199987|10995116278262
893353199987|17592186045364
893353199987|26388279067108
893353199987|28587302322307
893353199987|28587302322534
893353199987|28587302322767
893353199987|28587302323340
893353199987|37383395344525
343597386100|910
343597386100|1448
343597386100|1661
343597386100|2199023255851
343597386100|2199023255994
343597386100|2199023256361
343597386100|2199023256479
343597386100|2199023257136
343597386100|4398046511181
343597386100|4398046512158
343597386100|4398046512175
343597386100|4398046512189
343597386100|4398046512195
343597386100|4398046512238
343597386100|4398046512392
343597386100|4398046512405
343597386100|4398046512770
343597386100|4398046512803
343597386100|6597069766835
343597386100|6597069767080
343597386100|6597069767722
343597386100|6597069768352
343597386100|8796093022260
343597386100|8796093022726
343597386100|8796093022904
343597386100|8796093022967
343597386100|8796093023425
343597386100|8796093023613
343597386100|10995116278358
343597386100|10995116278912
343597386100|10995116279182
343597386100|13194139533721
343597386100|13194139534424
343597386100|15393162789178
343597386100|15393162789287
343597386100|15393162789420
343597386100|15393162789824
343597386100|15393162790214
343597386100|17592186045071
343597386100|17592186045625
343597386100|17592186045707
343597386100|17592186045847
343597386100|17592186046075
343597386100|19791209300191
343597386100|19791209300364
343597386100|19791209300485
343597386100|19791209300650
343597386100|19791209300744
343597386100|19791209300926
343597386100|19791209301047
343597386100|19791209301580
343597386100|21990232555636
343597386100|21990232555797
343597386100|21990232556073
343597386100|21990232556083
343597386100|21990232556121
343597386100|21990232556176
343597386100|21990232556230
343597386100|21990232556466
343597386100|21990232556823
343597386100|21990232557062
343597386100|24189255811914
343597386100|24189255811993
343597386100|24189255812066
343597386100|24189255812167
343597386100|24189255812389
343597386100|24189255812556
343597386100|26388279066772
343597386100|26388279067781
343597386100|26388279068275
343597386100|28587302322216
343597386100|28587302322307
343597386100|28587302322668
343597386100|28587302322673
343597386100|28587302322797
343597386100|28587302323163
343597386100|28587302323659
343597386100|30786325577990
343597386100|30786325577994
343597386100|30786325578101
343597386100|30786325578297
343597386100|30786325578980
